time_s,blend_weight,rolling_hs_m,mixture_hs_m,disp_ref_z_m,disp_est_z_m,disp_err_z_m,tau_applied_s,sigma_aw_applied_mps2,r_s_applied_ms,freq_tracker_hz
5.4,0.0,1.3589692074347686,1.5,-0.179649,-0.0,0.179649,1.1,0.01,0.5,0.275136
5.5,0.0,1.3595390123116298,1.5,-0.252506,-0.0,0.252506,1.1,0.01,0.5,0.283161
5.6,0.0,1.360756384935748,1.5,-0.322538,-0.0,0.322538,1.1,0.01,0.5,0.290882
5.7,0.0,1.3628428328472642,1.5,-0.386978,-0.0,0.386978,1.1,0.01,0.5,0.297067
5.8,0.0,1.3659777416191654,1.5,-0.443122,-0.0,0.443122,1.1,0.01,0.5,0.30152
5.9,0.0,1.370284067546533,1.5,-0.488385,-0.0,0.488385,1.1,0.01,0.5,0.304934
6.0,0.0,1.3758200023700453,1.5,-0.520426,-0.0,0.520426,1.1,0.01,0.5,0.30834
6.1,0.0,1.3825764245276193,1.5,-0.537314,-0.0,0.537314,1.1,0.01,0.5,0.311181
6.2,0.0,1.3904789940356281,1.5,-0.5377,-0.0,0.5377,1.1,0.01,0.5,0.309312
6.3,0.0,1.399393539876609,1.5,-0.52092,-0.0,0.52092,1.1,0.01,0.5,0.298328
6.4,0.0,1.4091339531796943,1.5,-0.48701,-0.0,0.48701,1.1,0.01,0.5,0.283222
6.5,0.0,1.4194724233834326,1.5,-0.436651,-0.0,0.436651,1.1,0.01,0.5,0.268793
6.6,0.0,1.4301517289753336,1.5,-0.37109,-0.0,0.37109,1.1,0.01,0.5,0.262702
6.7,0.0,1.4408991680984238,1.5,-0.292072,-0.0,0.292072,1.1,0.01,0.5,0.263472
6.8,0.0,1.4514411609824205,1.5,-0.201795,-0.0,0.201795,1.1,0.01,0.5,0.268095
6.9,0.0,1.461517358187136,1.5,-0.102857,-0.0,0.102857,1.1,0.01,0.5,0.273042
7.0,0.0,1.4708935236576082,1.5,0.00182764,-0.0,-0.00182764,1.1,0.01,0.5,0.275342
7.1,0.0,1.4793726946962127,1.5,0.109168,-0.0,-0.109168,1.1,0.01,0.5,0.273645
7.2,0.0,1.4868047696896542,1.5,0.216075,-0.0,-0.216075,1.1,0.01,0.5,0.269141
7.3,0.0,1.4930939671398915,1.5,0.319645,-0.0,-0.319645,1.1,0.01,0.5,0.264884
7.4,0.0,1.4982036304010624,1.5,0.417303,-0.0,-0.417303,1.1,0.01,0.5,0.262772
7.5,0.0,1.5021572634414617,1.5,0.506883,-0.0,-0.506883,1.1,0.01,0.5,0.262496
7.6,0.0,1.5050351049858335,1.5,0.586644,-0.0,-0.586644,1.1,0.01,0.5,0.262603
7.7,0.0,1.5069663263042308,1.5,0.655234,-0.0,-0.655234,1.1,0.01,0.5,0.261539
7.8,0.0,1.5081180840253134,1.5,0.71165,-0.0,-0.71165,1.1,0.01,0.5,0.258147
7.9,0.0,1.5086832510778856,1.5,0.755203,-0.0,-0.755203,1.1,0.01,0.5,0.251904
8.0,0.0,1.5088685380492226,1.5,0.785503,-0.0,-0.785503,1.1,0.01,0.5,0.24474
8.1,0.0,1.5088839319100067,1.5,0.80244,-0.0,-0.80244,1.1,0.01,0.5,0.243047
8.2,0.0,1.5089336077712214,1.5,0.806153,-0.0,-0.806153,1.1,0.01,0.5,0.247286
8.3,0.0,1.5092081615015769,1.5,0.796962,-0.0,-0.796962,1.1,0.01,0.5,0.254028
8.4,0.0,1.5098782651842726,1.5,0.775277,-0.0,-0.775277,1.1,0.01,0.5,0.260254
8.5,0.0,1.5110901785288335,1.5,0.741515,-0.0,-0.741515,1.1,0.01,0.5,0.263003
8.6,0.0,1.5129634139833232,1.5,0.696052,-0.0,-0.696052,1.1,0.01,0.5,0.259168
8.7,0.0,1.5155901825015257,1.5,0.639234,-0.0,-0.639234,1.1,0.01,0.5,0.247564
8.8,0.0,1.5190354454235357,1.5,0.571428,-0.0,-0.571428,1.1,0.01,0.5,0.236201
8.9,0.0,1.523336174077143,1.5,0.493098,-0.0,-0.493098,1.1,0.01,0.5,0.225356
9.0,0.0,1.5284990710237145,1.5,0.404858,-0.0,-0.404858,1.1,0.01,0.5,0.214761
9.1,0.0,1.5344972161144965,1.5,0.307521,-0.0,-0.307521,1.1,0.01,0.5,0.209076
9.2,0.0,1.5412670751499518,1.5,0.202126,-0.0,-0.202126,1.1,0.01,0.5,0.207924
9.3,0.0,1.5487074503109788,1.5,0.0899864,-0.0,-0.0899864,1.1,0.01,0.5,0.209627
9.4,0.0,1.5566812894747655,1.5,-0.0272532,-0.0,0.0272532,1.1,0.01,0.5,0.212154
9.5,0.0,1.5650202410451908,1.5,-0.147574,-0.0,0.147574,1.1,0.01,0.5,0.214111
9.6,0.0,1.5735312809316166,1.5,-0.268573,-0.0,0.268573,1.1,0.01,0.5,0.215354
9.7,0.0,1.5820048560542384,1.5,-0.387526,-0.0,0.387526,1.1,0.01,0.5,0.216813
9.8,0.0,1.5902244355381243,1.5,-0.501492,-0.0,0.501492,1.1,0.01,0.5,0.219638
9.9,0.0,1.597977617776301,1.5,-0.607459,-0.0,0.607459,1.1,0.01,0.5,0.22414
10.0,0.0,1.6050686073626963,1.5,-0.702484,-0.0,0.702484,1.10698,0.0133391,0.502117,0.229905
10.1,0.0,1.6113313513712808,1.5,-0.783815,-0.0,0.783815,1.23955,0.0771922,0.544209,0.236298
10.2,0.0,1.6166420988181114,1.5,-0.84901,-0.0,0.84901,1.35949,0.136036,0.585968,0.242985
10.3,0.0,1.6209300362463868,1.5,-0.896045,-0.0,0.896045,1.46803,0.190593,0.627579,0.249696
10.4,0.0,1.6241848314309764,1.5,-0.923422,-0.0,0.923422,1.56623,0.241428,0.669158,0.255391
10.5,0.0,1.6264601142909019,1.5,-0.930257,-0.0,0.930257,1.65509,0.288943,0.710736,0.257542
10.6,0.0,1.6278722410140891,1.5,-0.916326,-0.0,0.916326,1.7355,0.333384,0.752262,0.255539
10.7,0.0,1.6285940192833321,1.5,-0.882073,-0.0,0.882073,1.80825,0.374861,0.793603,0.250797
10.8,0.0,1.628843719480053,1.5,-0.828586,-0.0,0.828586,1.87408,0.413394,0.834575,0.2467
10.9,0.0,1.6288702955552605,1.5,-0.757559,-0.0,0.757559,1.93364,0.448944,0.874958,0.246241
11.0,0.0,1.6289361224964325,1.5,-0.67125,-0.0,0.67125,1.98754,0.481462,0.914531,0.249231
11.1,0.0,1.6292985725871945,1.5,-0.572413,-0.0,0.572413,2.03631,0.51093,0.953094,0.253597
11.2,0.0,1.6301916924009274,1.5,-0.464192,-0.0,0.464192,2.08043,0.537387,0.990497,0.256902
11.3,0.0,1.6318093514524679,1.5,-0.349953,-0.0,0.349953,2.12036,0.560957,1.02665,0.257429
11.4,0.0,1.6342914815827805,1.5,-0.233092,-0.0,0.233092,2.15649,0.581863,1.06156,0.255397
11.5,0.0,1.6377149903847186,1.5,-0.11685,-0.0,0.11685,2.18918,0.600412,1.09528,0.252644
11.6,0.0,1.6420902468460143,1.5,-0.00417002,-0.0,0.00417002,2.21876,0.61697,1.12795,0.25093
11.7,0.0,1.6473628906826612,1.5,0.102388,-0.0,-0.102388,2.24552,0.631927,1.15974,0.250242
11.8,0.0,1.65341986519964,1.5,0.200699,-0.0,-0.200699,2.26974,0.645644,1.19083,0.249378
11.9,0.0,1.6600984896340818,1.5,0.289119,-0.0,-0.289119,2.29165,0.658429,1.22137,0.246643
12.0,0.0,1.667198087578789,1.5,0.366524,-0.0,-0.366524,2.31148,0.670504,1.25146,0.239874
12.1,0.0,1.6744941291524127,1.5,0.432332,-0.0,-0.432332,2.32942,0.682,1.28117,0.228884
12.2,0.0,1.6817544597920202,1.5,0.48647,-0.0,-0.48647,2.34565,0.692966,1.31049,0.21878
12.3,0.0,1.6887561428710358,1.5,0.529289,-0.0,-0.529289,2.36034,0.703376,1.3394,0.209615
12.4,0.0,1.6953005870150222,1.5,0.561424,-0.0,-0.561424,2.37363,0.713167,1.36781,0.204018
12.5,0.0,1.7012249523889837,1.5,0.583663,-0.0,-0.583663,2.38566,0.722259,1.39563,0.211009
12.6,0.0,1.7064091577260043,1.5,0.596841,-0.0,-0.596841,2.39654,0.730582,1.4228,0.22616
12.7,0.0,1.7107792218402358,1.5,0.601772,-0.0,-0.601772,2.40638,0.738086,1.44923,0.243622
12.8,0.0,1.7143081245304073,1.5,0.599192,-0.0,-0.599192,2.41529,0.744746,1.47487,0.259042
12.9,0.0,1.7170147878402355,1.5,0.589703,-0.0,-0.589703,2.42335,0.750564,1.49969,0.268551
13.0,0.0,1.7189608298718906,1.5,0.57371,-0.0,-0.57371,2.43065,0.755563,1.52367,0.26763
13.1,0.0,1.7202444846818399,1.5,0.5514,-0.0,-0.5514,2.43725,0.759785,1.5468,0.255289
13.2,0.0,1.720991685333486,1.5,0.522778,-0.0,-0.522778,2.44322,0.763282,1.5691,0.243786
13.3,0.0,1.721345275518498,1.5,0.487775,-0.0,-0.487775,2.44862,0.76611,1.59056,0.232951
13.4,0.0,1.72145379072611,1.5,0.446386,-0.0,-0.446386,2.45351,0.768327,1.61122,0.222824
13.5,0.0,1.7214610633375502,1.5,0.39877,-0.0,-0.39877,2.45794,0.769983,1.63109,0.212984
13.6,0.0,1.7214973739938613,1.5,0.345294,-0.0,-0.345294,2.46194,0.771128,1.65018,0.204053
13.7,0.0,1.7216725461672906,1.5,0.286499,-0.0,-0.286499,2.46556,0.771805,1.66851,0.2
13.8,0.0,1.7220713464943485,1.5,0.223054,-0.0,-0.223054,2.46884,0.772053,1.6861,0.2
13.9,0.0,1.722751475033122,1.5,0.15572,-0.0,-0.15572,2.4718,0.771911,1.70297,0.2
14.0,0.0,1.7237440629202243,1.5,0.0853636,-0.0,-0.0853636,2.47449,0.771418,1.71912,0.2
14.1,0.0,1.725056042479866,1.5,0.0129951,-0.0,-0.0129951,2.47691,0.76965,1.73392,0.2
14.2,0.0,1.7266735148005725,1.5,-0.0602131,-0.0,0.0602131,2.47911,0.764358,1.74567,0.2
14.3,0.0,1.728565449812555,1.5,-0.132948,-0.0,0.132948,2.4811,0.755971,1.7545,0.2
14.4,0.0,1.7306875385106366,1.5,-0.203824,-0.0,0.203824,2.4829,0.745,1.76061,0.202948
14.5,0.0,1.7329862252544896,1.5,-0.271461,-0.0,0.271461,2.48452,0.739913,1.76998,0.207774
14.6,0.0,1.735402771660709,1.5,-0.334563,-0.0,0.334563,2.486,0.740724,1.78312,0.211316
14.7,0.0,1.7378768315701494,1.5,-0.391957,-0.0,0.391957,2.48733,0.741317,1.79582,0.213612
14.8,0.0,1.7403490008686486,1.5,-0.442613,-0.0,0.442613,2.48854,0.741763,1.80812,0.215007
14.9,0.0,1.7427622454006302,1.5,-0.485652,-0.0,0.485652,2.48963,0.742118,1.82006,0.215931
15.0,0.0,1.7450627455726533,1.5,-0.520349,-0.0,0.520349,2.49061,0.742423,1.83168,0.216757
15.1,0.0,1.7472009843435472,1.5,-0.546148,-0.0,0.546148,2.49151,0.742704,1.84299,0.21731
15.2,0.0,1.7491335852713468,1.5,-0.562689,-0.0,0.562689,2.49231,0.742968,1.85401,0.21681
15.3,0.0,1.7508257844330317,1.5,-0.569843,-0.0,0.569843,2.49305,0.74321,1.86474,0.215322
15.4,0.0,1.752253927270926,1.5,-0.567758,-0.0,0.567758,2.49371,0.743407,1.87518,0.213787
15.5,0.0,1.7534073904810477,1.5,-0.556884,-0.0,0.556884,2.49431,0.743524,1.8853,0.213153
15.6,0.0,1.754289666778579,1.5,-0.537968,-0.0,0.537968,2.49485,0.743518,1.89507,0.214133
15.7,0.0,1.754918574553157,1.5,-0.512001,-0.0,0.512001,2.49534,0.743347,1.90446,0.216852
15.8,0.0,1.755325479721422,1.5,-0.480132,-0.0,0.480132,2.49578,0.74297,1.91345,0.220695
15.9,0.0,1.7555532301490868,1.5,-0.443569,-0.0,0.443569,2.49618,0.742365,1.92201,0.224555
16.0,0.0,1.7556525696686551,1.5,-0.403517,-0.0,0.403517,2.49655,0.741523,1.93014,0.227201
16.1,0.0,1.7556773230024267,1.5,-0.361141,-0.0,0.361141,2.49688,0.740449,1.93782,0.227664
16.2,0.0,1.7556792370553542,1.5,-0.317535,-0.0,0.317535,2.49717,0.738117,1.94433,0.2255
16.3,0.0,1.7557035916555228,1.5,-0.273674,-0.0,0.273674,2.49744,0.73248,1.94811,0.220941
16.4,0.0,1.7557863306131263,1.5,-0.230332,-0.0,0.230332,2.49768,0.723973,1.94931,0.214768
16.5,0.0,1.7559528331284866,1.5,-0.187997,-0.0,0.187997,2.4979,0.713066,1.9481,0.20727
16.6,0.0,1.7562179892196668,1.5,-0.146839,-0.0,0.146839,2.4981,0.700164,1.94466,0.2
16.7,0.0,1.7565871614726327,1.5,-0.10675,-0.0,0.10675,2.49828,0.685622,1.93918,0.2
16.8,0.0,1.7570577509207874,1.5,-0.0674577,-0.0,0.0674577,2.49845,0.669744,1.93178,0.2
16.9,0.0,1.7576211868180607,1.5,-0.0286351,-0.0,0.0286351,2.4986,0.652795,1.92261,0.2
17.0,0.0,1.7582650965971036,1.5,0.0100515,-0.0,-0.0100515,2.49873,0.635007,1.91181,0.2
17.1,0.0,1.7589753605780556,1.5,0.0489636,-0.0,-0.0489636,2.49885,0.616584,1.89949,0.2
17.2,0.0,1.7597377575090747,1.5,0.0885364,-0.0,-0.0885364,2.49896,0.597703,1.88578,0.2
17.3,0.0,1.7605390736064794,1.5,0.12927,-0.0,-0.12927,2.49906,0.57852,1.87078,0.2
17.4,0.0,1.7613677000866697,1.5,0.171623,-0.0,-0.171623,2.49915,0.559172,1.85461,0.2
17.5,0.0,1.7622137876204547,1.5,0.215835,-0.0,-0.215835,2.49923,0.53978,1.83735,0.2
17.6,0.0,1.7630690223857772,1.5,0.26176,-0.0,-0.26176,2.4993,0.520446,1.81912,0.2
17.7,0.0,1.7639260435513968,1.5,0.308796,-0.0,-0.308796,2.49937,0.50126,1.8,0.2
17.8,0.0,1.7647775869909346,1.5,0.355925,-0.0,-0.355925,2.49943,0.482298,1.78008,0.2
17.9,0.0,1.7656155156384685,1.5,0.401826,-0.0,-0.401826,2.49948,0.463627,1.75943,0.2
18.0,0.0,1.7664299837112425,1.5,0.444979,-0.0,-0.444979,2.49953,0.445305,1.73815,0.2
18.1,0.0,1.7672089397969712,1.5,0.483708,-0.0,-0.483708,2.49958,0.465195,1.74551,0.2
18.2,0.0,1.7679381252660316,1.5,0.516192,-0.0,-0.516192,2.49962,0.484884,1.75403,0.2
18.3,0.0,1.76860162673352,1.5,0.540494,-0.0,-0.540494,2.49965,0.502588,1.76226,0.2
18.4,0.0,1.769183059108674,1.5,0.554651,-0.0,-0.554651,2.49969,0.518575,1.77024,0.204529
18.5,0.0,1.7696674500714524,1.5,0.556839,-0.0,-0.556839,2.49972,0.533101,1.77805,0.220151
18.6,0.0,1.7700438186755127,1.5,0.545545,-0.0,-0.545545,2.49974,0.546395,1.78577,0.220359
18.7,0.0,1.7703082180902792,1.5,0.519715,-0.0,-0.519715,2.49977,0.558649,1.79345,0.21125
18.8,0.0,1.770466729143053,1.5,0.478843,-0.0,-0.478843,2.49979,0.570004,1.80113,0.202542
18.9,0.0,1.7705376987145063,1.5,0.42304,-0.0,-0.42304,2.49981,0.580543,1.80879,0.2
19.0,0.0,1.7705525879762454,1.5,0.353087,-0.0,-0.353087,2.49983,0.59029,1.81641,0.2
19.1,0.0,1.7705550399239356,1.5,0.270471,-0.0,-0.270471,2.49984,0.599229,1.82391,0.2
19.2,0.0,1.7705980697587995,1.5,0.177382,-0.0,-0.177382,2.49986,0.607315,1.83122,0.2
19.3,0.0,1.770739524102762,1.5,0.076612,-0.0,-0.076612,2.49987,0.614507,1.83824,0.2
19.4,0.0,1.7710361491204791,1.5,-0.0286319,-0.0,0.0286319,2.49988,0.620798,1.84492,0.208866
19.5,0.0,1.7715368385702308,1.5,-0.134938,-0.0,0.134938,2.49989,0.626236,1.85124,0.221917
19.6,0.0,1.772275884967992,1.5,-0.238877,-0.0,0.238877,2.4999,0.630939,1.85723,0.23212
19.7,0.0,1.7732671873261325,1.5,-0.337128,-0.0,0.337128,2.49991,0.635084,1.86299,0.237938
19.8,0.0,1.7745003200271618,1.5,-0.426583,-0.0,0.426583,2.49992,0.638895,1.86863,0.239867
19.9,0.0,1.7759391512968803,1.5,-0.504481,-0.0,0.504481,2.49993,0.642607,1.87432,0.239963
20.0,0.0,1.7775234835293745,1.5,-0.568598,-0.0,0.568598,2.49994,0.646434,1.8802,0.240329
20.1,0.0,1.7791739295837383,1.5,-0.61746,-0.0,0.61746,2.49994,0.650529,1.88639,0.241321
20.2,0.0,1.780799892799325,1.5,-0.650474,-0.0,0.650474,2.49994,0.654956,1.89293,0.242035
20.3,0.0,1.7823099205439115,1.5,-0.667909,-0.0,0.667909,2.49995,0.659678,1.89983,0.243579
20.4,0.0,1.7836230827625006,1.5,-0.670729,-0.0,0.670729,2.49995,0.664569,1.90699,0.247569
20.5,0.0,1.784679643030801,1.5,-0.660363,-0.0,0.660363,2.49996,0.669458,1.9143,0.253782
20.6,0.0,1.7854494582035332,1.5,-0.638512,-0.0,0.638512,2.49996,0.674167,1.92162,0.260777
20.7,0.0,1.7859370191519774,1.5,-0.607046,-0.0,0.607046,2.49997,0.678541,1.92883,0.266565
20.8,0.0,1.7861825870042671,1.5,-0.567971,-0.0,0.567971,2.49997,0.682463,1.93583,0.269377
20.9,0.0,1.786259125092237,1.5,-0.523382,-0.0,0.523382,2.49998,0.685863,1.94254,0.268263
21.0,0.0,1.786264900477665,1.5,-0.475343,-0.0,0.475343,2.49998,0.688717,1.94891,0.263813
21.1,0.0,1.7863120517708733,1.5,-0.425724,-0.0,0.425724,2.49998,0.691045,1.95493,0.258148
21.2,0.0,1.7865122478567883,1.5,-0.376051,-0.0,0.376051,2.49998,0.691447,1.95957,0.253302
21.3,0.0,1.7869614789733315,1.5,-0.327459,-0.0,0.327459,2.49998,0.688374,1.96157,0.249656
21.4,0.0,1.7877264897269582,1.5,-0.280751,-0.0,0.280751,2.49998,0.682353,1.96115,0.246084
21.5,0.0,1.788835084329648,1.5,-0.236503,-0.0,0.236503,2.49998,0.673855,1.95848,0.240928
21.6,0.0,1.7902717069557548,1.5,-0.195139,-0.0,0.195139,2.49998,0.663289,1.95373,0.232274
21.7,0.0,1.7919787852227078,1.5,-0.156929,-0.0,0.156929,2.49998,0.654513,1.94958,0.221761
21.8,0.0,1.7938636606491365,1.5,-0.121953,-0.0,0.121953,2.49998,0.658794,1.95464,0.211944
21.9,0.0,1.7958103648552308,1.5,-0.0900893,-0.0,0.0900893,2.49998,0.66253,1.95946,0.202825
22.0,0.0,1.797694877988827,1.5,-0.0610782,-0.0,0.0610782,2.49998,0.665296,1.96372,0.2
22.1,0.0,1.799401771571352,1.5,-0.0346348,-0.0,0.0346348,2.49998,0.664781,1.96567,0.2
22.2,0.0,1.8008396076142015,1.5,-0.0105462,-0.0,0.0105462,2.49998,0.661093,1.9652,0.2
22.3,0.0,1.8019525793900635,1.5,0.0113091,-0.0,-0.0113091,2.49998,0.654689,1.96248,0.2
22.4,0.0,1.8027266416484178,1.5,0.0310231,-0.0,-0.0310231,2.49998,0.645977,1.95765,0.2
22.5,0.0,1.8031895016353214,1.5,0.048743,-0.0,-0.048743,2.49998,0.63532,1.95086,0.2
22.6,0.0,1.8034049429709424,1.5,0.0647154,-0.0,-0.0647154,2.49998,0.623042,1.94226,0.2
22.7,0.0,1.8034627208520728,1.5,0.0792611,-0.0,-0.0792611,2.49998,0.60943,1.93197,0.2
22.8,0.0,1.8034656999925043,1.5,0.0927174,-0.0,-0.0927174,2.49998,0.594734,1.92012,0.2
22.9,0.0,1.803516171437923,1.5,0.105407,-0.0,-0.105407,2.49998,0.57918,1.90684,0.2
23.0,0.0,1.8037032777166047,1.5,0.11767,-0.0,-0.11767,2.49998,0.562965,1.89223,0.2
23.1,0.0,1.8040932074552103,1.5,0.129928,-0.0,-0.129928,2.49998,0.546261,1.87641,0.207045
23.2,0.0,1.8047232248142593,1.5,0.142737,-0.0,-0.142737,2.49998,0.529221,1.85948,0.222769
23.3,0.0,1.8055998728952416,1.5,0.156765,-0.0,-0.156765,2.49998,0.511978,1.84154,0.237914
23.4,0.0,1.8067010207640672,1.5,0.172705,-0.0,-0.172705,2.49998,0.494648,1.82268,0.252259
23.5,0.0,1.8079810033349086,1.5,0.191155,-0.0,-0.191155,2.49998,0.477331,1.80299,0.26579
23.6,0.0,1.8093778348527954,1.5,0.212532,-0.0,-0.212532,2.49998,0.493161,1.80792,0.278504
23.7,0.0,1.810821375100009,1.5,0.237026,-0.0,-0.237026,2.49998,0.508899,1.81387,0.290355
23.8,0.0,1.8122412606868505,1.5,0.264571,-0.0,-0.264571,2.49998,0.522934,1.8195,0.301258
23.9,0.0,1.8135736215486762,1.5,0.294833,-0.0,-0.294833,2.49998,0.535429,1.82484,0.311025
24.0,0.0,1.8147660293184422,1.5,0.327179,-0.0,-0.327179,2.49998,0.545911,1.82945,0.319875
24.1,0.0,1.8157806590480674,1.5,0.360674,-0.0,-0.360674,2.49998,0.552397,1.83172,0.328187
24.2,0.0,1.8165959985142266,1.5,0.394135,-0.0,-0.394135,2.49998,0.555219,1.83168,0.336442
24.3,0.0,1.817207422299294,1.5,0.426228,-0.0,-0.426228,2.49998,0.554885,1.82947,0.34491
24.4,0.0,1.8176266507824543,1.5,0.455583,-0.0,-0.455583,2.49998,0.551853,1.82527,0.35381
24.5,0.0,1.8178799069387714,1.5,0.480875,-0.0,-0.480875,2.49998,0.558501,1.82812,0.363171
24.6,0.0,1.8180046966001873,1.5,0.500821,-0.0,-0.500821,2.49998,0.566193,1.83219,0.372784
